year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal
1952.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Hubert Miller,95458,USA,United States 2,9.0,False,
1956.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Hubert Miller,95458,USA,United States 2,19.0,False,
1988.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Jack Miller,95459,USA,,,False,
1988.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Jack Miller,95459,USA,,,False,
1968.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Jim Miller,95460,USA,,26.0,False,
1972.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Jim Miller,95460,USA,,34.0,False,
1988.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Kevin Miller,95461,USA,United States,7.0,False,
1956.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)","Ralph Miller, Jr.",95462,USA,,,False,
1956.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)","Ralph Miller, Jr.",95462,USA,,13.0,False,
1956.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)","Ralph Miller, Jr.",95462,USA,,22.0,False,
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bobby Miller,95463,USA,United States,5.0,False,
1976.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)","Jim Millns, Jr.",95464,USA,Colleen O'Connor,3.0,False,Bronze
1980.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Hans Millonig,95465,AUT,,25.0,False,
1992.0,Winter,Figure Skating (Skating),"Singles, Men (Olympic)",Éric Millot,95466,FRA,,15.0,False,
1994.0,Winter,Figure Skating (Skating),"Singles, Men (Olympic)",Éric Millot,95466,FRA,,7.0,False,
1992.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Nathaniel Mills,95467,USA,,35.0,False,
1994.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Nathaniel Mills,95467,USA,,20.0,False,
1994.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Nathaniel Mills,95467,USA,,21.0,False,
1994.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Nathaniel Mills,95467,USA,,37.0,False,
1998.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Nathaniel Mills,95467,USA,,23.0,True,
1968.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Malcolm Milne,95468,AUS,,24.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Malcolm Milne,95468,AUS,,33.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Malcolm Milne,95468,AUS,,24.0,False,
1972.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Malcolm Milne,95468,AUS,,23.0,False,
1972.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Malcolm Milne,95468,AUS,,29.0,False,
1972.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Malcolm Milne,95468,AUS,,24.0,False,
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Kjell-Rune Milton,95469,SWE,Sweden,4.0,False,
1936.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Ray Milton,95470,CAN,Canada,2.0,False,Silver
1976.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)",Andrey Minenkov,95471,URS,Irina Moiseyeva,2.0,False,Silver
1980.0,Winter,Figure Skating (Skating),"Ice Dancing, Mixed (Olympic)",Andrey Minenkov,95471,URS,Irina Moiseyeva,3.0,False,Bronze
1992.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Bruno Mingeon,95472,FRA,France 2,18.0,False,
1994.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Bruno Mingeon,95472,FRA,France 2,16.0,False,
1998.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Bruno Mingeon,95472,FRA,Emmanuel Hostache,9.0,False,
1998.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Bruno Mingeon,95472,FRA,France,3.0,True,Bronze
2002.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Bruno Mingeon,95472,FRA,Emmanuel Hostache,13.0,True,
2002.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Bruno Mingeon,95472,FRA,France 1,5.0,False,
2006.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Bruno Mingeon,95472,FRA,Stéphane Galbert,21.0,False,
2006.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Bruno Mingeon,95472,FRA,France,19.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Jos Minsch,95473,SUI,,4.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Jos Minsch,95473,SUI,,9.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Jos Minsch,95473,SUI,,2.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Jos Minsch,95473,SUI,,14.0,False,
1994.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Chip Minton,95474,USA,Jim Herberich,14.0,False,
1998.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Chip Minton,95474,USA,United States 1,5.0,False,
1932.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Bob Minton,95475,USA,Jack Heaton,3.0,False,Bronze
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bozhidar Minchev,95476,BUL,Bulgaria,12.0,False,
1984.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Giuseppe Mion,95477,AUT,Austria,9.0,True,
1992.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Dmitry Mironov,95478,EUN,Unified Team,1.0,False,Gold
1998.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Dmitry Mironov,95478,RUS,Russian Federation,2.0,False,Silver
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Yevgeny Mishakov,95479,URS,Soviet Union,1.0,False,Gold
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Yevgeny Mishakov,95479,URS,Soviet Union,1.0,False,Gold
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Minoru Misawa,95480,JPN,Japan,,False,
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Minoru Misawa,95480,JPN,Japan,9.0,False,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Minoru Misawa,95480,JPN,Japan,11.0,True,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Satoru Misawa,95481,JPN,Japan,11.0,True,
1956.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Battista Mismetti,95482,ITA,,23.0,False,
1960.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Masayoshi Mitani,95483,JPN,,53.0,False,
1960.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Masayoshi Mitani,95483,JPN,,33.0,False,
1960.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Masayoshi Mitani,95483,JPN,,,False,
1988.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Yukihiro Mitani,95484,JPN,,23.0,False,
1984.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Mark Mitchell,95485,USA,,33.0,False,
1984.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Mark Mitchell,95485,USA,,21.0,False,
1984.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Mark Mitchell,95485,USA,,21.0,False,
1980.0,Winter,Biathlon,"10 kilometres Sprint, Men (Olympic)",Yuri Mitev,95486,BUL,,36.0,False,
1980.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Yuri Mitev,95486,BUL,,40.0,False,
1984.0,Winter,Biathlon,"10 kilometres Sprint, Men (Olympic)",Yuri Mitev,95486,BUL,,31.0,False,
1984.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Yuri Mitev,95486,BUL,,40.0,False,
1960.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Stefan Mitkov,95487,BUL,,33.0,False,
1960.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Stefan Mitkov,95487,BUL,,31.0,False,
1960.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Stefan Mitkov,95487,BUL,,22.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Stefan Mitkov,95487,BUL,,43.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Stefan Mitkov,95487,BUL,,37.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Stefan Mitkov,95487,BUL,,25.0,False,
1980.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Sandu Mitrofan,95488,ROU,Romania 1,8.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Men (Olympic)",Ioannis Mitroulas,95489,GRE,,84.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Ioannis Mitroulas,95489,GRE,,74.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"10/15 kilometres Pursuit, Men (Olympic)",Ioannis Mitroulas,95489,GRE,,,False,
1952.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Georgi Mitrov,95490,BUL,,64.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Georgi Mitrov,95490,BUL,,65.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Georgi Mitrov,95490,BUL,,69.0,False,
1928.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,22.0,False,
1928.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,20.0,False,
1928.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,21.0,False,
1936.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,22.0,True,
1936.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,22.0,False,
1936.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,22.0,True,
1936.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Aleksander Mitt,95491,EST,,,False,
1994.0,Winter,Freestyle Skiing (Skiing),"Moguls, Men (Olympic)",Gota Miura,95492,JPN,,27.0,False,
1998.0,Winter,Freestyle Skiing (Skiing),"Moguls, Men (Olympic)",Gota Miura,95492,JPN,,13.0,False,
1992.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Yasunori Miyabe,95493,JPN,,5.0,True,
1992.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Yasunori Miyabe,95493,JPN,,19.0,False,
1994.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Yasunori Miyabe,95493,JPN,,9.0,False,
1992.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Yukinori Miyabe,95494,JPN,,18.0,False,
1992.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Yukinori Miyabe,95494,JPN,,3.0,False,Bronze
1992.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Yukinori Miyabe,95494,JPN,,9.0,False,
1994.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Yukinori Miyabe,95494,JPN,,14.0,False,
1994.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Yukinori Miyabe,95494,JPN,,21.0,False,
1936.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Iwao Miyajima,95495,JPN,,31.0,False,
1956.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Tatsuo Miyao,95496,JPN,,48.0,False,
1956.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Tatsuo Miyao,95496,JPN,,28.0,False,
1956.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Tatsuo Miyao,95496,JPN,,25.0,False,
1960.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Yoshihiro Miyazaki,95497,JPN,Japan,8.0,False,
1988.0,Winter,Nordic Combined (Skiing),"Team, Men (Olympic)",Hideki Miyazaki,95498,JPN,Japan,9.0,False,
1988.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Hideki Miyazaki,95498,JPN,,37.0,False,
1960.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Dick Mize,95499,USA,,21.0,False,
1960.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Takeo Mizoo,95500,JPN,,36.0,True,
1960.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Takeo Mizoo,95500,JPN,,33.0,False,
1960.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Takeo Mizoo,95500,JPN,,23.0,False,
1960.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Takeo Mizoo,95500,JPN,,25.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Hisashi Mizugami,95501,JPN,,,False,
1952.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Hisashi Mizugami,95501,JPN,,26.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Hisashi Mizugami,95501,JPN,,52.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Håkon Mjøen,95502,NOR,,19.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Håkon Mjøen,95502,NOR,,3.0,False,
1956.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Grigory Mkrtychan,95503,URS,Soviet Union,1.0,False,Gold
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Janez Mlakar,95504,YUG,Yugoslavia,9.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Janez Mlinar,95505,YUG,,43.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Janez Mlinar,95505,YUG,,47.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Janez Mlinar,95505,YUG,,,False,
1984.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Drago Mlinarec,95506,YUG,Yugoslavia,11.0,True,
1988.0,Winter,Short Track Speed Skating (Skating),"500 metres, Men (Olympic (non-medal))",Mo Ji-Su,95507,KOR,,,False,
1988.0,Winter,Short Track Speed Skating (Skating),"1,000 metres, Men (Olympic (non-medal))",Mo Ji-Su,95507,KOR,,15.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"1,500 metres, Men (Olympic (non-medal))",Mo Ji-Su,95507,KOR,,29.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"3,000 m, Men (Olympic (non-medal))",Mo Ji-Su,95507,KOR,,6.0,False,
1992.0,Winter,Short Track Speed Skating (Skating),"5,000 metres Relay, Men (Olympic)",Mo Ji-Su,95507,KOR,Republic of Korea,1.0,False,Gold
1980.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Ivar Mobekk,95508,NOR,,27.0,False,
1980.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Ivar Mobekk,95508,NOR,,24.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Tom Mobraaten,95509,CAN,,57.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),Nordic Combined (Skiing),Tom Mobraaten,95509,CAN,CAN,,True,
1936.0,Winter,Cross Country Skiing (Skiing),"Individual, Men (Olympic)",Tom Mobraaten,95509,CAN,,31.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),Ski Jumping (Skiing),Tom Mobraaten,95509,CAN,CAN,,True,
1936.0,Winter,Cross Country Skiing (Skiing),"Large Hill, Individual, Men (Olympic)",Tom Mobraaten,95509,CAN,,14.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),Alpine Skiing (Skiing),Tom Mobraaten,95509,CAN,CAN,,True,
1936.0,Winter,Cross Country Skiing (Skiing),"Combined, Men (Olympic)",Tom Mobraaten,95509,CAN,,,False,
1948.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Tom Mobraaten,95509,CAN,,44.0,False,
1956.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Renato Mocellini,95510,ITA,Italy 2,2.0,False,Silver
1964.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Sergio Mocellini,95511,ITA,Italy 1,4.0,False,
1968.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Sergio Mocellini,95511,ITA,Rinaldo Ruatti,12.0,False,
1980.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Giovanni Modena,95512,ITA,Italy,11.0,False,
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Werner Modes,95513,FRG,West Germany,7.0,False,
1948.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bohumil Modrý,95514,TCH,Czechoslovakia,2.0,False,Silver
1964.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Per Ivar Moe,95515,NOR,,2.0,False,Silver
1964.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Per Ivar Moe,95515,NOR,,13.0,False,
1992.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Tommy Moe,95516,USA,,20.0,False,
1992.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Tommy Moe,95516,USA,,28.0,False,
1992.0,Winter,Alpine Skiing (Skiing),"Combined, Men (Olympic)",Tommy Moe,95516,USA,,18.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Tommy Moe,95516,USA,,1.0,False,Gold
1994.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Tommy Moe,95516,USA,,2.0,False,Silver
1994.0,Winter,Alpine Skiing (Skiing),"Combined, Men (Olympic)",Tommy Moe,95516,USA,,5.0,False,
1998.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Tommy Moe,95516,USA,,12.0,False,
1998.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Tommy Moe,95516,USA,,8.0,False,
1998.0,Winter,Alpine Skiing (Skiing),"Combined, Men (Olympic)",Tommy Moe,95516,USA,,,False,
1924.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Sigurd Moen,95517,NOR,,13.0,False,
1924.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Sigurd Moen,95517,NOR,,3.0,False,Bronze
1924.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Sigurd Moen,95517,NOR,,4.0,False,
1924.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Sigurd Moen,95517,NOR,,6.0,False,
1924.0,Winter,Speed Skating (Skating),"Allround, Men (Olympic)",Sigurd Moen,95517,NOR,,5.0,False,
1924.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Marcel Moens,95518,BEL,,26.0,False,
1924.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Marcel Moens,95518,BEL,,21.0,False,
1924.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Marcel Moens,95518,BEL,,21.0,False,
1924.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Marcel Moens,95518,BEL,,,False,
1924.0,Winter,Speed Skating (Skating),"Allround, Men (Olympic)",Marcel Moens,95518,BEL,,,False,
1988.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Aleksandr Mogilny,95519,URS,Soviet Union,1.0,False,Gold
1984.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,22.0,False,
1984.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,23.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,24.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,11.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,28.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Torgny Mogren,95520,SWE,Sweden,1.0,False,Gold
1992.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,9.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,12.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"10/15 kilometres Pursuit, Men (Olympic)",Torgny Mogren,95520,SWE,,5.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Torgny Mogren,95520,SWE,Sweden,4.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,27.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,24.0,False,
1994.0,Winter,Cross Country Skiing (Skiing),"10/15 kilometres Pursuit, Men (Olympic)",Torgny Mogren,95520,SWE,,,False,
1998.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,,False,
1998.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Torgny Mogren,95520,SWE,,34.0,False,
1952.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Albert Mohr,95521,GER,,65.0,False,
1952.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Albert Mohr,95521,GER,Unified Team of Germany,7.0,False,
1994.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Vitaliy Mohilenko,95522,UKR,,26.0,False,
1994.0,Winter,Biathlon,"4 × 7.5 kilometres Relay, Men (Olympic)",Vitaliy Mohilenko,95522,UKR,Ukraine,15.0,False,
1956.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Nicolae Moiceanu,95523,ROU,Romania 1,14.0,False,
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Aurel Moiș,95524,ROU,Romania,12.0,False,
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Yury Moiseyev,95525,URS,Soviet Union,1.0,False,Gold
1924.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Nils Molander,95526,SWE,Sweden,4.0,False,
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Rune Molberg,95527,NOR,Norway,,False,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Rune Molberg,95527,NOR,Norway,11.0,True,
1956.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Gheorghe Moldoveanu,95528,ROU,Constantin Dragomir,18.0,False,
1956.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Gheorghe Moldoveanu,95528,ROU,Romania 2,20.0,False,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Lars Molin,95529,SWE,Sweden,3.0,False,Bronze
1988.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Lars Molin,95529,SWE,Sweden,3.0,False,Bronze
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Alfio Molina,95530,SUI,Switzerland,10.0,False,
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Alfio Molina,95530,SUI,Switzerland,11.0,False,
1948.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Karl Molitor,95531,SUI,,3.0,True,Bronze
1948.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Karl Molitor,95531,SUI,,8.0,False,
1948.0,Winter,Alpine Skiing (Skiing),"Combined, Men (Olympic)",Karl Molitor,95531,SUI,,2.0,False,Silver
1988.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Didier Mollard,95532,FRA,,34.0,True,
1988.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Didier Mollard,95532,FRA,,25.0,True,
1992.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Didier Mollard,95532,FRA,,8.0,False,
1992.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Didier Mollard,95532,FRA,,40.0,False,
